date_start,date_stop,view_content,Add_to_cart,initiate_checkout,purchase,conversion_value
2022-05-16,2022-05-16,31,0,0,0,0
2022-05-16,2022-05-16,2,0,0,0,0
2022-05-16,2022-05-16,0,0,0,0,0
2022-05-17,2022-05-17,23,1,1,0,0
2022-05-17,2022-05-17,18,4,2,0,0
2022-05-17,2022-05-17,0,0,0,0,0
2022-05-18,2022-05-18,10,1,0,0,0
2022-05-18,2022-05-18,22,1,0,0,0
2022-05-18,2022-05-18,0,0,0,0,0
2022-05-19,2022-05-19,9,1,1,1,599
2022-05-19,2022-05-19,19,3,2,0,0
2022-05-19,2022-05-19,0,0,0,0,0
2022-05-20,2022-05-20,10,2,1,0,0
2022-05-20,2022-05-20,12,0,0,0,0
2022-05-20,2022-05-20,0,0,0,0,0
2022-05-20,2022-05-20,1,0,0,0,0
2022-05-21,2022-05-21,12,0,2,0,0
2022-05-21,2022-05-21,2,0,2,0,0
2022-05-21,2022-05-21,2,0,0,0,0
2022-05-21,2022-05-21,4,1,0,0,0
2022-05-22,2022-05-22,5,1,0,0,0
2022-05-22,2022-05-22,60,8,5,1,599
2022-05-23,2022-05-23,7,2,2,0,0
2022-05-23,2022-05-23,52,5,3,0,0
2022-05-24,2022-05-24,2,0,1,1,599
2022-05-24,2022-05-24,22,0,4,0,0
2022-05-24,2022-05-24,9,0,0,0,0
2022-05-25,2022-05-25,2,2,0,0,0
2022-05-25,2022-05-25,23,4,2,0,0
2022-05-26,2022-05-26,28,0,0,0,0
2022-05-27,2022-05-27,17,3,3,0,0
2022-05-28,2022-05-28,28,4,3,1,599
2022-05-29,2022-05-29,29,0,0,0,0
2022-05-30,2022-05-30,4,0,0,0,0
2022-05-31,2022-05-31,17,2,1,0,0
2022-06-01,2022-06-01,16,2,2,0,0
2022-06-01,2022-06-01,7,1,0,0,0
2022-06-02,2022-06-02,32,0,1,0,0
2022-06-02,2022-06-02,6,0,0,0,0
2022-06-03,2022-06-03,1,0,0,0,0
2022-06-03,2022-06-03,8,0,0,0,0
2022-06-03,2022-06-03,7,2,1,1,1198
2022-06-04,2022-06-04,2,0,0,0,0
2022-06-04,2022-06-04,14,2,1,0,0
2022-06-04,2022-06-04,8,0,0,0,0
2022-06-05,2022-06-05,3,2,2,0,0
2022-06-05,2022-06-05,6,1,1,0,0
2022-06-05,2022-06-05,8,0,0,0,0
2022-06-06,2022-06-06,1,0,0,0,0
2022-06-06,2022-06-06,9,0,0,0,0
2022-06-06,2022-06-06,5,0,0,0,0
2022-06-07,2022-06-07,0,0,0,0,0
2022-06-07,2022-06-07,6,0,0,0,0
2022-06-07,2022-06-07,4,0,0,0,0
2022-06-08,2022-06-08,1,0,0,0,0
2022-06-08,2022-06-08,3,0,0,0,0
2022-06-08,2022-06-08,8,0,0,0,0
2022-06-09,2022-06-09,6,0,0,0,0
2022-06-09,2022-06-09,4,1,1,1,599
2022-06-10,2022-06-10,9,1,2,0,0
2022-06-10,2022-06-10,9,0,0,0,0
2022-06-11,2022-06-11,6,0,0,0,0
2022-06-11,2022-06-11,13,1,1,1,1198
2022-06-12,2022-06-12,22,2,1,0,0
2022-06-13,2022-06-13,0,0,0,0,0
2022-06-13,2022-06-13,109,11,9,1,599
2022-06-13,2022-06-13,3,0,0,0,0
2022-06-14,2022-06-14,0,0,0,0,0
2022-06-14,2022-06-14,17,3,4,1,599
2022-06-14,2022-06-14,35,1,1,2,0
2022-06-14,2022-06-14,2,0,0,0,0
2022-06-15,2022-06-15,11,3,4,0,0
2022-06-15,2022-06-15,50,9,2,0,0
2022-06-15,2022-06-15,6,3,2,0,0
2022-06-16,2022-06-16,28,0,0,0,0
2022-06-16,2022-06-16,16,0,0,0,0
2022-06-16,2022-06-16,1,1,1,1,539.1
2022-06-17,2022-06-17,46,5,5,0,0
2022-06-17,2022-06-17,30,0,0,0,0
2022-06-17,2022-06-17,2,0,0,0,0
2022-06-18,2022-06-18,16,5,5,2,1138.1
2022-06-18,2022-06-18,2,1,1,0,0
2022-06-19,2022-06-19,37,8,5,0,0
2022-06-19,2022-06-19,4,0,0,0,0
2022-06-20,2022-06-20,32,6,5,3,1617.3
2022-06-20,2022-06-20,1,0,0,0,0
2022-06-20,2022-06-20,3,0,0,0,0
2022-06-20,2022-06-20,6,0,0,0,0
2022-06-21,2022-06-21,34,2,4,1,599
2022-06-21,2022-06-21,4,2,2,0,0
2022-06-21,2022-06-21,9,2,2,0,0
2022-06-21,2022-06-21,16,1,1,1,539.1
2022-06-22,2022-06-22,48,1,1,1,539.1
2022-06-22,2022-06-22,1,0,0,0,0
2022-06-22,2022-06-22,0,0,1,1,539.1
2022-06-22,2022-06-22,10,5,0,0,0
2022-06-22,2022-06-22,39,1,1,0,0
2022-06-23,2022-06-23,40,0,1,0,0
2022-06-23,2022-06-23,2,0,0,0,0
2022-06-23,2022-06-23,3,0,0,0,0
2022-06-23,2022-06-23,25,1,1,0,0
2022-06-24,2022-06-24,27,1,1,0,0
2022-06-24,2022-06-24,1,0,0,0,0
2022-06-24,2022-06-24,13,0,2,0,0
2022-06-25,2022-06-25,20,3,3,0,0
2022-06-25,2022-06-25,2,0,0,0,0
2022-06-25,2022-06-25,4,0,0,0,0
2022-06-26,2022-06-26,54,4,5,0,0
2022-06-26,2022-06-26,6,4,2,0,0
2022-06-27,2022-06-27,16,0,5,0,0
2022-06-27,2022-06-27,2,1,1,0,0
2022-06-27,2022-06-27,19,0,0,0,0
2022-06-27,2022-06-27,21,3,2,2,1647
2022-06-27,2022-06-27,15,5,3,1,494.1
2022-06-27,2022-06-27,14,2,1,1,494.1
2022-06-27,2022-06-27,18,2,1,0,0
2022-06-28,2022-06-28,14,0,0,0,0
2022-06-28,2022-06-28,0,0,0,0,0
2022-06-28,2022-06-28,20,1,1,0,0
2022-06-28,2022-06-28,15,1,3,1,494.1
2022-06-28,2022-06-28,17,2,2,0,0
2022-06-28,2022-06-28,11,2,2,0,0
2022-06-28,2022-06-28,11,3,2,1,549
2022-06-29,2022-06-29,2,1,4,0,0
2022-06-29,2022-06-29,0,0,0,0,0
2022-06-29,2022-06-29,7,0,0,0,0
2022-06-29,2022-06-29,74,6,4,3,549
2022-06-29,2022-06-29,8,0,0,0,0
2022-06-29,2022-06-29,5,0,0,0,0
2022-06-29,2022-06-29,3,0,0,0,0
2022-06-30,2022-06-30,3,1,0,0,0
2022-06-30,2022-06-30,71,5,3,2,1043.1
2022-06-30,2022-06-30,2,0,0,0,0
2022-06-30,2022-06-30,7,0,0,0,0
2022-07-01,2022-07-01,1,0,0,0,0
2022-07-01,2022-07-01,2,0,0,0,0
2022-07-01,2022-07-01,14,2,0,0,0
2022-07-01,2022-07-01,102,10,8,3,1454.85
2022-07-02,2022-07-02,1,0,0,0,0
2022-07-02,2022-07-02,8,1,1,0,0
2022-07-02,2022-07-02,8,0,0,0,0
2022-07-02,2022-07-02,87,15,12,1,549
2022-07-02,2022-07-02,71,7,3,0,0
2022-07-02,2022-07-02,15,1,1,0,0
2022-07-03,2022-07-03,3,0,0,0,0
2022-07-03,2022-07-03,70,7,6,2,1098
2022-07-03,2022-07-03,43,2,1,0,0
2022-07-03,2022-07-03,44,3,2,0,0
2022-07-04,2022-07-04,4,1,1,1,494.1
2022-07-04,2022-07-04,68,8,3,2,0
2022-07-04,2022-07-04,53,12,5,3,2086.2
2022-07-04,2022-07-04,13,0,0,0,0
2022-07-05,2022-07-05,5,1,0,0,0
2022-07-05,2022-07-05,30,6,3,0,0
2022-07-05,2022-07-05,74,5,4,1,494.1
2022-07-05,2022-07-05,17,1,1,0,0
2022-07-06,2022-07-06,16,3,5,2,1098
2022-07-06,2022-07-06,6,0,0,0,0
2022-07-06,2022-07-06,140,12,11,0,0
2022-07-06,2022-07-06,2,0,0,0,0
2022-07-07,2022-07-07,1,0,1,0,0
2022-07-07,2022-07-07,104,24,9,2,1043.1
2022-07-07,2022-07-07,3,0,0,0,0
2022-07-08,2022-07-08,5,0,0,0,0
2022-07-08,2022-07-08,164,14,8,0,0
2022-07-09,2022-07-09,2,0,1,1,349
2022-07-09,2022-07-09,178,23,14,1,549
2022-07-10,2022-07-10,8,2,2,1,494.1
2022-07-10,2022-07-10,197,16,13,2,988.2
2022-07-11,2022-07-11,6,0,0,0,0
2022-07-11,2022-07-11,134,8,9,0,0
2022-07-12,2022-07-12,11,4,2,0,0
2022-07-12,2022-07-12,8,0,0,0,0
2022-07-13,2022-07-13,4,0,0,0,0
2022-07-13,2022-07-13,14,0,0,0,0
2022-07-13,2022-07-13,0,0,0,0,0
2022-07-13,2022-07-13,41,3,2,0,0
2022-07-14,2022-07-14,9,2,2,0,0
2022-07-14,2022-07-14,1,0,0,0,0
2022-07-14,2022-07-14,40,5,5,0,0
2022-07-14,2022-07-14,31,5,3,0,0
2022-07-15,2022-07-15,10,3,5,0,0
2022-07-15,2022-07-15,2,1,1,0,0
2022-07-15,2022-07-15,23,0,0,0,0
2022-07-15,2022-07-15,63,2,2,1,494.1
2022-07-16,2022-07-16,12,2,2,1,494.1
2022-07-16,2022-07-16,6,0,0,0,0
2022-07-16,2022-07-16,71,6,7,1,549
2022-07-16,2022-07-16,3,0,0,0,0
2022-07-17,2022-07-17,5,3,2,0,0
2022-07-17,2022-07-17,2,0,0,0,0
2022-07-17,2022-07-17,80,7,5,0,0
2022-07-17,2022-07-17,11,3,1,0,0
2022-07-18,2022-07-18,2,0,0,0,0
2022-07-18,2022-07-18,79,10,5,0,0
2022-07-18,2022-07-18,8,1,2,0,0
2022-07-19,2022-07-19,2,0,0,0,0
2022-07-19,2022-07-19,71,3,3,0,0
2022-07-19,2022-07-19,4,2,1,1,466.65
2022-07-20,2022-07-20,6,0,0,0,0
2022-07-20,2022-07-20,82,7,6,1,494.1
2022-07-20,2022-07-20,3,1,1,0,0
2022-07-21,2022-07-21,3,2,1,1,494.1
2022-07-21,2022-07-21,63,3,2,1,494.1
2022-07-21,2022-07-21,4,0,0,0,0
2022-07-22,2022-07-22,0,0,0,0,0
2022-07-22,2022-07-22,58,7,6,0,0
2022-07-22,2022-07-22,7,1,1,0,0
2022-07-23,2022-07-23,5,1,1,1,494.1
2022-07-23,2022-07-23,55,3,1,0,0
2022-07-23,2022-07-23,4,0,1,1,494.1
2022-07-24,2022-07-24,5,0,0,0,0
2022-07-24,2022-07-24,78,4,4,1,549
2022-07-24,2022-07-24,2,0,0,0,0
2022-07-25,2022-07-25,3,0,0,0,0
2022-07-25,2022-07-25,54,4,4,0,0
2022-07-25,2022-07-25,7,0,0,0,0
2022-07-26,2022-07-26,4,0,0,0,0
2022-07-26,2022-07-26,47,2,2,0,0
2022-07-26,2022-07-26,1,0,0,0,0
2022-07-27,2022-07-27,5,1,1,0,0
2022-07-27,2022-07-27,56,2,3,1,494.1
2022-07-27,2022-07-27,2,0,0,0,0
2022-07-28,2022-07-28,1,0,0,0,0
2022-07-28,2022-07-28,59,7,3,0,0
2022-07-28,2022-07-28,2,0,0,0,0
2022-07-29,2022-07-29,4,0,0,0,0
2022-07-29,2022-07-29,60,6,4,2,1043.1
2022-07-29,2022-07-29,1,0,0,0,0
2022-07-30,2022-07-30,3,0,0,0,0
2022-07-30,2022-07-30,59,3,2,0,0
2022-07-31,2022-07-31,6,3,1,0,0
2022-07-31,2022-07-31,54,7,5,1,494.1
2022-07-31,2022-07-31,1,0,0,0,0
2022-08-01,2022-08-01,4,0,0,0,0
2022-08-01,2022-08-01,58,4,4,0,0
2022-08-01,2022-08-01,5,2,2,0,0
2022-08-02,2022-08-02,4,1,1,0,0
2022-08-02,2022-08-02,72,4,3,0,0
2022-08-02,2022-08-02,7,1,1,0,0
2022-08-03,2022-08-03,2,1,1,0,0
2022-08-03,2022-08-03,69,3,3,1,494.1
2022-08-03,2022-08-03,1,0,0,0,0
2022-08-04,2022-08-04,5,1,1,0,0
2022-08-04,2022-08-04,61,5,6,1,494.1
2022-08-04,2022-08-04,5,1,0,0,0
2022-08-05,2022-08-05,6,0,0,0,0
2022-08-05,2022-08-05,51,4,3,1,494.1
2022-08-05,2022-08-05,2,1,1,1,494.1
2022-08-06,2022-08-06,2,1,1,1,494.1
2022-08-07,2022-08-07,6,0,0,0,0
2022-08-08,2022-08-08,1,0,0,0,0
2022-08-09,2022-08-09,1,0,0,0,0
2022-08-15,2022-08-15,13,2,2,0,0
2022-08-16,2022-08-16,45,7,3,0,0
2022-08-17,2022-08-17,35,2,0,0,0
2022-08-18,2022-08-18,19,3,3,0,0
2022-08-18,2022-08-18,2,1,1,0,0
2022-08-18,2022-08-18,3,0,0,0,0
2022-08-19,2022-08-19,2,0,0,0,0
2022-08-19,2022-08-19,33,3,1,0,0
2022-08-19,2022-08-19,8,0,0,0,0
2022-08-19,2022-08-19,8,1,1,0,0
2022-08-20,2022-08-20,33,3,2,1,494.1
2022-08-20,2022-08-20,13,1,1,0,0
2022-08-20,2022-08-20,7,0,0,0,0
2022-08-21,2022-08-21,44,5,3,1,988.2
2022-08-21,2022-08-21,4,0,0,0,0
2022-08-21,2022-08-21,0,0,0,0,0
2022-08-22,2022-08-22,44,5,3,0,0
2022-08-22,2022-08-22,1,1,1,0,0
2022-08-22,2022-08-22,5,1,2,1,494.1
2022-08-23,2022-08-23,31,2,2,0,0
2022-08-23,2022-08-23,2,0,0,0,0
2022-08-23,2022-08-23,4,1,1,0,0
2022-08-24,2022-08-24,13,1,0,0,0
2022-08-24,2022-08-24,1,0,0,0,0
2022-08-24,2022-08-24,2,0,0,0,0
2022-08-24,2022-08-24,7,0,0,0,0
2022-08-24,2022-08-24,28,0,0,0,0
2022-08-24,2022-08-24,70,0,0,0,0
2022-08-25,2022-08-25,1,0,0,0,0
2022-08-25,2022-08-25,2,0,0,0,0
2022-08-25,2022-08-25,5,1,1,1,549
2022-08-25,2022-08-25,31,4,2,0,0
2022-08-25,2022-08-25,83,0,0,0,0
2022-08-25,2022-08-25,252,1,0,0,0
2022-08-26,2022-08-26,3,0,0,0,0
2022-08-26,2022-08-26,31,5,2,0,0
2022-08-26,2022-08-26,55,0,0,0,0
2022-08-26,2022-08-26,273,0,0,0,0
2022-08-27,2022-08-27,1,0,0,0,0
2022-08-27,2022-08-27,41,6,3,2,1592.1
2022-08-27,2022-08-27,28,0,0,0,0
2022-08-27,2022-08-27,320,1,0,0,0
2022-08-28,2022-08-28,12,3,2,0,0
2022-08-28,2022-08-28,37,5,5,1,494.1
2022-08-28,2022-08-28,22,0,0,0,0
2022-08-28,2022-08-28,332,0,0,0,0
2022-08-29,2022-08-29,10,1,1,1,494.1
2022-08-29,2022-08-29,27,2,2,0,0
2022-08-29,2022-08-29,7,0,0,0,0
2022-08-29,2022-08-29,361,0,0,0,0
2022-08-30,2022-08-30,7,1,1,0,0
2022-08-30,2022-08-30,34,3,2,0,0
2022-08-30,2022-08-30,0,0,0,0,0
2022-08-30,2022-08-30,414,0,0,0,0
2022-08-31,2022-08-31,3,0,0,0,0
2022-08-31,2022-08-31,12,3,3,0,0
2022-08-31,2022-08-31,2,0,0,0,0
2022-08-31,2022-08-31,397,0,0,0,0
2022-08-31,2022-08-31,4,1,2,1,494.1
2022-08-31,2022-08-31,0,0,0,0,0
2022-09-01,2022-09-01,1,0,0,0,0
2022-09-01,2022-09-01,368,1,0,0,0
2022-09-01,2022-09-01,9,2,0,1,549
2022-09-01,2022-09-01,47,3,4,0,0
2022-09-02,2022-09-02,2,0,0,0,0
2022-09-02,2022-09-02,5,0,0,0,0
2022-09-02,2022-09-02,9,5,3,0,0
2022-09-02,2022-09-02,21,1,1,0,0
2022-09-03,2022-09-03,0,0,0,0,0
2022-09-03,2022-09-03,14,0,0,0,0
2022-09-03,2022-09-03,8,0,0,0,0
2022-09-03,2022-09-03,12,1,1,1,494.1
2022-09-03,2022-09-03,5,2,2,0,0
2022-09-03,2022-09-03,15,0,0,0,0
2022-09-04,2022-09-04,13,0,0,0,0
2022-09-04,2022-09-04,34,4,3,1,494.1
2022-09-04,2022-09-04,23,0,0,0,0
2022-09-04,2022-09-04,21,5,3,1,466.65
2022-09-04,2022-09-04,23,3,3,1,494.1
2022-09-05,2022-09-05,1,0,0,0,0
2022-09-05,2022-09-05,11,2,2,0,0
2022-09-05,2022-09-05,29,4,3,1,494.1
2022-09-05,2022-09-05,19,1,1,0,0
2022-09-05,2022-09-05,26,2,1,0,0
2022-09-05,2022-09-05,26,1,0,0,0
2022-09-06,2022-09-06,7,1,1,0,0
2022-09-06,2022-09-06,0,0,0,0,0
2022-09-06,2022-09-06,13,0,0,0,0
2022-09-06,2022-09-06,13,4,2,1,549
2022-09-06,2022-09-06,9,2,1,0,0
2022-09-06,2022-09-06,14,1,1,0,0
2022-09-07,2022-09-07,5,1,0,0,0
2022-09-07,2022-09-07,15,3,1,0,0
2022-09-07,2022-09-07,0,0,0,0,0
2022-09-08,2022-09-08,2,0,0,0,0
2022-09-08,2022-09-08,17,1,1,1,549
2022-09-09,2022-09-09,2,0,0,0,0
2022-09-09,2022-09-09,33,2,0,0,0
2022-09-10,2022-09-10,5,1,1,0,0
2022-09-10,2022-09-10,19,1,1,1,988.2
2022-09-11,2022-09-11,12,1,0,0,0
2022-09-11,2022-09-11,17,2,2,0,0
2022-09-11,2022-09-11,1,0,0,0,0
2022-09-12,2022-09-12,2,0,0,0,0
2022-09-12,2022-09-12,20,1,1,0,0
2022-09-13,2022-09-13,24,7,2,0,0
2022-09-13,2022-09-13,21,1,1,0,0
2022-09-14,2022-09-14,13,1,0,0,0
2022-09-14,2022-09-14,13,5,1,0,0
2022-09-14,2022-09-14,0,0,0,0,0
2022-09-15,2022-09-15,8,1,1,0,0
2022-09-15,2022-09-15,25,1,0,0,0
2022-09-15,2022-09-15,0,0,0,0,0
2022-09-16,2022-09-16,9,0,0,0,0
2022-09-16,2022-09-16,41,1,1,0,0
2022-09-16,2022-09-16,2,0,0,0,0
2022-09-17,2022-09-17,3,3,2,0,0
2022-09-17,2022-09-17,40,1,2,0,0
2022-09-17,2022-09-17,0,0,0,0,0
2022-09-18,2022-09-18,7,3,3,0,0
2022-09-18,2022-09-18,2,0,0,0,0
2022-09-19,2022-09-19,1,0,0,0,0
2022-09-20,2022-09-20,7,1,1,0,0
2022-09-21,2022-09-21,2,0,0,0,0
2022-09-22,2022-09-22,2,0,0,0,0
2022-09-23,2022-09-23,2,0,0,0,0
2022-09-24,2022-09-24,3,0,0,0,0
2022-09-24,2022-09-24,19,0,0,0,0
2022-09-25,2022-09-25,65,4,4,0,0
2022-09-26,2022-09-26,50,3,3,1,499
2022-09-27,2022-09-27,1,2,2,0,0
2022-09-27,2022-09-27,47,5,3,2,1895.8
2022-09-28,2022-09-28,51,2,1,0,0
2022-09-29,2022-09-29,32,8,6,0,0
2022-09-30,2022-09-30,29,1,1,0,0
2022-10-01,2022-10-01,27,5,4,1,499
2022-10-02,2022-10-02,42,5,3,1,499
2022-10-03,2022-10-03,41,5,3,1,449.1
2022-10-04,2022-10-04,37,6,4,0,0
2022-10-05,2022-10-05,2,0,0,0,0
2022-10-08,2022-10-08,0,0,0,0,0
2022-10-09,2022-10-09,13,3,1,0,0
2022-10-09,2022-10-09,47,6,4,1,499
2022-10-09,2022-10-09,8,2,1,0,0
2022-10-10,2022-10-10,11,2,2,1,424.15
2022-10-10,2022-10-10,82,7,4,0,0
2022-10-10,2022-10-10,0,0,0,0,0
2022-10-11,2022-10-11,6,1,0,0,0
2022-10-11,2022-10-11,56,4,3,0,0
2022-10-11,2022-10-11,2,0,0,0,0
2022-10-12,2022-10-12,7,2,2,1,449.1
2022-10-12,2022-10-12,0,0,0,0,0
2022-10-12,2022-10-12,2,0,0,0,0
2022-10-12,2022-10-12,50,4,3,1,499
2022-10-13,2022-10-13,6,0,1,0,0
2022-10-13,2022-10-13,3,0,0,0,0
2022-10-13,2022-10-13,67,2,0,0,0
2022-10-14,2022-10-14,5,0,0,0,0
2022-10-14,2022-10-14,1,0,0,0,0
2022-10-14,2022-10-14,46,1,1,0,0
2022-10-15,2022-10-15,11,2,0,0,0
2022-10-15,2022-10-15,1,0,0,0,0
2022-10-15,2022-10-15,2,0,0,0,0
2022-10-15,2022-10-15,52,5,2,0,0
2022-10-16,2022-10-16,2,1,1,0,0
2022-10-16,2022-10-16,1,0,0,0,0
2022-10-16,2022-10-16,13,0,0,0,0
2022-10-18,2022-10-18,1,0,0,0,0
2022-11-14,2022-11-14,34,3,1,0,0
2022-11-14,2022-11-14,37,4,2,0,0
2022-11-15,2022-11-15,22,2,2,1,798.4
2022-11-15,2022-11-15,18,4,2,1,499
2022-11-16,2022-11-16,15,0,0,0,0
2022-11-16,2022-11-16,22,4,3,0,0
2022-11-17,2022-11-17,17,3,2,0,0
2022-11-17,2022-11-17,17,2,2,0,0
2022-11-18,2022-11-18,9,1,0,0,0
2022-11-18,2022-11-18,11,1,1,0,0
2022-11-19,2022-11-19,12,2,2,1,499
2022-11-19,2022-11-19,17,4,3,0,0
2022-11-20,2022-11-20,6,0,0,0,0
2022-11-20,2022-11-20,18,4,3,1,499
2022-11-21,2022-11-21,9,3,2,0,0
2022-11-21,2022-11-21,30,9,6,1,499
2022-11-21,2022-11-21,0,0,0,0,0
2022-11-21,2022-11-21,18,5,3,0,0
2022-11-22,2022-11-22,19,0,0,0,0
2022-11-22,2022-11-22,30,5,4,1,499
2022-11-22,2022-11-22,0,0,0,0,0
2022-11-22,2022-11-22,1,0,0,0,0
2022-11-22,2022-11-22,15,3,2,0,0
2022-11-23,2022-11-23,21,2,1,0,0
2022-11-23,2022-11-23,16,1,1,0,0
2022-11-23,2022-11-23,0,0,0,0,0
2022-11-23,2022-11-23,13,1,1,0,0
2022-11-24,2022-11-24,15,1,2,0,0
2022-11-24,2022-11-24,23,0,0,0,0
2022-11-24,2022-11-24,0,0,0,0,0
2022-11-24,2022-11-24,1,0,0,0,0
2022-11-24,2022-11-24,10,2,1,1,499
2022-11-25,2022-11-25,8,0,0,0,0
2022-11-25,2022-11-25,13,3,1,0,0
2022-11-25,2022-11-25,0,0,0,0,0
2022-11-25,2022-11-25,6,2,0,0,0
2022-11-26,2022-11-26,0,0,0,0,0
2022-11-26,2022-11-26,1,0,0,0,0
2022-11-28,2022-11-28,1,0,0,0,0
2022-11-29,2022-11-29,1,0,0,0,0
2022-12-19,2022-12-19,0,0,0,0,0
2022-12-19,2022-12-19,130,19,8,0,0
2022-12-20,2022-12-20,112,6,3,0,0
2022-12-21,2022-12-21,118,12,6,1,549
2022-12-21,2022-12-21,17,3,1,0,0
2022-12-22,2022-12-22,137,10,5,0,0
2022-12-22,2022-12-22,21,4,2,0,0
2022-12-23,2022-12-23,102,8,6,1,549
2022-12-23,2022-12-23,22,1,1,0,0
2022-12-24,2022-12-24,106,6,3,0,0
2022-12-24,2022-12-24,24,6,2,0,0
2022-12-25,2022-12-25,128,2,2,0,0
2022-12-25,2022-12-25,16,0,0,0,0
2022-12-26,2022-12-26,151,11,6,0,0
2022-12-26,2022-12-26,16,8,3,0,0
2022-12-27,2022-12-27,102,7,4,1,798.4
2022-12-27,2022-12-27,29,5,1,0,0
2022-12-28,2022-12-28,6,0,0,0,0
2022-12-28,2022-12-28,17,1,1,0,0
2022-12-28,2022-12-28,149,13,7,0,0
2022-12-29,2022-12-29,2,0,0,0,0
2022-12-29,2022-12-29,1,0,0,0,0
2022-12-30,2022-12-30,1,1,1,1,499
2022-12-31,2022-12-31,2,1,1,0,0
2022-12-31,2022-12-31,0,0,1,0,0
2023-01-01,2023-01-01,1,0,0,0,0
2023-01-02,2023-01-02,0,0,0,0,0
2023-01-04,2023-01-04,107,13,9,0,0
2023-01-05,2023-01-05,86,10,6,2,1596.8
2023-01-06,2023-01-06,56,6,4,0,0
2023-01-07,2023-01-07,6,0,0,0,0
2023-01-07,2023-01-07,4,0,0,0,0
2023-01-07,2023-01-07,17,2,2,0,0
2023-01-07,2023-01-07,5,1,0,0,0
2023-01-07,2023-01-07,11,5,1,0,0
2023-01-07,2023-01-07,13,2,2,0,0
2023-01-07,2023-01-07,27,7,5,0,0
2023-01-08,2023-01-08,8,0,0,0,0
2023-01-08,2023-01-08,14,3,1,1,499
2023-01-08,2023-01-08,16,1,1,0,0
2023-01-08,2023-01-08,14,2,1,0,0
2023-01-08,2023-01-08,12,0,0,0,0
2023-01-08,2023-01-08,31,6,3,1,499
2023-01-09,2023-01-09,7,1,0,0,0
2023-01-09,2023-01-09,9,1,1,0,0
2023-01-09,2023-01-09,5,0,0,0,0
2023-01-09,2023-01-09,6,1,0,0,0
2023-01-09,2023-01-09,8,0,0,0,0
2023-01-09,2023-01-09,35,2,0,0,0
2023-01-09,2023-01-09,0,0,0,0,0
2023-01-10,2023-01-10,1,0,0,0,0
2023-01-10,2023-01-10,23,1,0,0,0
2023-01-10,2023-01-10,2,0,0,0,0
2023-01-11,2023-01-11,11,0,0,0,0
2023-01-11,2023-01-11,2,1,0,0,0
2023-01-12,2023-01-12,16,0,0,0,0
2023-01-12,2023-01-12,1,0,0,0,0
2023-01-12,2023-01-12,63,4,2,0,0
2023-01-13,2023-01-13,14,1,0,0,0
2023-01-13,2023-01-13,43,5,2,0,0
2023-01-14,2023-01-14,13,0,0,0,0
2023-01-14,2023-01-14,0,0,0,0,0
2023-01-15,2023-01-15,4,0,0,0,0
2023-01-15,2023-01-15,1,0,0,0,0
2023-01-15,2023-01-15,100,6,3,1,499
2023-01-16,2023-01-16,4,0,0,0,0
2023-01-16,2023-01-16,94,2,1,0,0
2023-01-17,2023-01-17,81,9,5,1,499
2023-01-18,2023-01-18,3,0,0,0,0
2023-01-19,2023-01-19,1,0,0,0,0
2023-01-20,2023-01-20,1,0,0,0,0
2023-01-23,2023-01-23,4,2,1,0,0
2023-01-23,2023-01-23,160,14,14,0,0
2023-01-24,2023-01-24,160,10,8,2,1297.4
2023-01-25,2023-01-25,161,15,13,0,0
2023-01-26,2023-01-26,165,7,4,0,0
2023-01-27,2023-01-27,3,0,0,0,0
2023-01-27,2023-01-27,33,8,2,0,0
2023-01-27,2023-01-27,59,5,2,1,499
2023-01-28,2023-01-28,1,0,0,0,0
2023-01-28,2023-01-28,22,4,1,0,0
2023-01-28,2023-01-28,62,3,1,0,0
2023-01-29,2023-01-29,21,1,1,0,0
2023-01-29,2023-01-29,78,4,2,1,499
2023-01-30,2023-01-30,40,5,2,0,0
2023-01-30,2023-01-30,88,7,2,0,0
2023-01-31,2023-01-31,2,0,0,0,0
2023-01-31,2023-01-31,30,6,3,0,0
2023-01-31,2023-01-31,96,8,7,1,998
2023-02-01,2023-02-01,24,2,0,0,0
2023-02-01,2023-02-01,85,11,7,1,499
2023-02-02,2023-02-02,1,0,0,0,0
2023-02-02,2023-02-02,100,9,6,0,0
2023-02-03,2023-02-03,3,0,0,0,0
2023-02-03,2023-02-03,101,1,1,0,0
2023-02-04,2023-02-04,115,10,6,0,0
2023-02-05,2023-02-05,163,21,10,0,0
2023-02-05,2023-02-05,23,3,1,0,0
2023-02-06,2023-02-06,142,13,10,0,0
2023-02-06,2023-02-06,51,5,2,1,998
2023-02-07,2023-02-07,124,6,4,0,0
2023-02-07,2023-02-07,46,7,4,2,1497
2023-02-08,2023-02-08,44,2,1,0,0
2023-02-08,2023-02-08,13,3,1,0,0
2023-02-09,2023-02-09,134,9,4,0,0
2023-02-09,2023-02-09,36,4,3,1,998
2023-02-10,2023-02-10,134,3,2,0,0
2023-02-10,2023-02-10,36,2,0,0,0
2023-02-11,2023-02-11,163,20,8,1,998
2023-02-11,2023-02-11,32,2,1,0,0
2023-02-12,2023-02-12,155,9,2,0,0
2023-02-12,2023-02-12,46,3,1,1,998
2023-02-13,2023-02-13,125,7,5,0,0
2023-02-13,2023-02-13,16,1,0,0,0
2023-02-14,2023-02-14,8,0,0,0,0
